intaglio_depth,security_thread_visible,watermark_clarity,color_shift_ink,microprint_score,uv_fluorescence,serial_number_font,denomination,label
0.148183,0.164105,0.108465,0.039127,0.051903,0.860065,0.020855,500,1
0.123932,0.127471,0.131318,0.138137,0.239179,0.850531,0.062771,10,1
0.135356,0.14309,0.082583,0.028244,0.029973,0.862482,0.012313,100,0
0.136332,0.134146,0.174741,0.178006,0.301247,0.825922,0.077549,10,1
0.10443,0.092887,0.134752,0.016516,0.01461,0.875634,0.007776,20,0
0.142192,0.112186,0.120071,0.010266,0.112277,0.860417,0.008727,10,0
0.154813,0.133598,0.06548,0.019109,0.016677,0.86092,0.004844,500,0
0.145496,0.162011,0.18969,0.04841,0.143829,0.813212,0.043478,10,0
0.085563,0.150517,0.14211,0.076005,0.090483,0.83615,0.020627,10,0
0.204317,0.118203,0.227541,0.100533,0.131405,0.750926,0.024788,10,0
0.160767,0.159415,0.164979,0.124954,0.132192,0.835992,0.052234,100,1
0.158797,0.244261,0.159413,0.050461,0.07292,0.795071,0.031644,200,1
0.131802,0.157088,0.134702,0.089958,0.162894,0.836015,0.034514,500,1
0.141589,0.165262,0.116558,0.07381,0.128886,0.847404,0.018804,100,0
0.168301,0.253594,0.259335,0.057476,0.147304,0.750832,0.016969,200,0
0.191512,0.171975,0.117802,0.016853,0.103014,0.817319,0.02153,50,0
0.116298,0.142949,0.113372,0.092035,0.169555,0.848465,0.037889,2000,1
0.120687,0.128157,0.116221,0.006156,0.085611,0.87392,0.031016,50,0
0.158288,0.033126,0.014428,0.108822,0.125119,0.8394,0.013932,100,0
0.114043,0.156885,0.100426,0.011285,0.102602,0.802725,0.020433,100,0
0.120181,0.094281,0.116036,0.041058,0.046908,0.86204,0.01712,20,0
0.137353,0.145201,0.134712,0.1318,0.150027,0.859455,0.066553,100,1
0.220512,0.22338,0.149369,0.044405,0.153695,0.781277,0.060649,50,0
0.157592,0.17895,0.132203,0.129473,0.221179,0.800349,0.049907,100,0
0.10969,0.11327,0.093997,0.033234,0.076122,0.888385,0.024155,20,0
0.121948,0.204173,0.197908,0.033607,0.131212,0.824695,0.039381,500,0
0.197787,0.209533,0.201952,0.066673,0.232147,0.796232,0.035985,20,1
0.200334,0.204782,0.152202,0.060646,0.208966,0.808382,0.059697,20,1
0.174617,0.180534,0.130912,0.065717,0.150886,0.830144,0.018563,50,0
0.152755,0.127113,0.134262,0.09533,0.100124,0.834717,0.041649,20,1
0.122636,0.126261,0.120066,0.050508,0.116936,0.868313,0.049675,100,1
0.036727,0.086902,0.063251,0.041556,0.041037,0.86617,0.021989,200,1
0.103346,0.192692,0.136753,0.022455,0.052112,0.818775,0.007438,100,0
0.073674,0.072892,0.018169,0.016141,0.019666,0.882351,0.009293,50,0
0.125534,0.233233,0.188355,0.012825,0.120091,0.777867,0.016663,500,0
0.191531,0.313659,0.29234,0.031704,0.122353,0.698286,0.006566,50,0
0.177524,0.203557,0.264751,0.066094,0.145816,0.768731,0.02488,2000,0
0.164861,0.181398,0.150615,0.127172,0.212394,0.805233,0.066059,100,0
0.117231,0.138814,0.124196,0.04513,0.102028,0.847712,0.011603,10,0
0.119753,0.170784,0.150323,0.098519,0.1572,0.780695,0.03047,100,0
0.213712,0.148506,0.213525,0.051201,0.067472,0.808612,0.00199,2000,0
0.113126,0.135132,0.086278,0.023913,0.02159,0.871777,0.008821,10,0
0.132776,0.13384,0.084172,0.020113,0.057891,0.882196,0.015161,500,0
0.110299,0.262099,0.173967,0.042945,0.119536,0.760414,0.00842,20,0
0.162103,0.147991,0.079901,0.118727,0.168575,0.833942,0.037879,100,0
0.112441,0.117079,0.099888,0.036557,0.116596,0.887834,0.014546,100,0
0.139709,0.077833,0.029104,0.046771,0.056827,0.87824,0.009166,10,1
0.229998,0.23204,0.134717,0.049146,0.109938,0.79448,0.029457,100,0
0.179826,0.198787,0.096619,0.005965,0.088183,0.836263,0.035907,100,0
0.174073,0.187906,0.239487,0.093132,0.143745,0.781492,0.030903,500,1
0.150825,0.19697,0.186401,0.023532,0.083194,0.792136,0.017648,100,0
0.152061,0.166474,0.224568,0.047171,0.094538,0.814986,0.028123,10,0
0.15041,0.161975,0.207358,0.145861,0.310052,0.798184,0.07953,100,1
0.158308,0.144352,0.079488,0.060965,0.111887,0.865139,0.023447,10,0
0.117303,0.12154,0.084867,0.028481,0.080064,0.88317,0.015826,500,0
0.165584,0.132471,0.152369,0.015309,0.127568,0.719652,0.025989,20,1
0.22783,0.183145,0.182254,0.032476,0.110667,0.745547,0.009437,500,1
0.208815,0.158482,0.052984,0.0659,0.101173,0.791199,0.020142,10,0
0.10324,0.100612,0.03563,0.018519,0.053646,0.895296,0.00267,20,0
0.153312,0.087104,0.015831,0.020509,0.035199,0.837454,0.005944,10,0
0.213076,0.145789,0.213979,0.022096,0.099933,0.771743,0.019093,500,0
0.164181,0.202875,0.139601,0.037507,0.163304,0.809711,0.04422,500,0
0.124405,0.154374,0.31652,0.016821,0.132826,0.699173,0.018621,50,1
0.149331,0.189453,0.115523,0.067583,0.138306,0.756093,0.027269,500,1
0.124482,0.161271,0.093054,0.005345,0.091161,0.863116,0.021678,200,0
0.139889,0.134129,0.094874,0.150592,0.249188,0.819537,0.068353,100,1
0.156879,0.123019,0.108883,0.03484,0.105734,0.862482,0.034008,200,0
0.055282,0.058494,0.033972,0.023881,0.016191,0.927569,0.007825,10,0
0.11895,0.096062,0.097719,0.027641,0.103662,0.893586,0.012421,50,0
0.246256,0.208191,0.206916,0.011071,0.060175,0.699533,0.011068,500,0
0.119216,0.213672,0.096123,0.024134,0.139232,0.767977,0.034716,200,0
0.097364,0.13614,0.245503,0.030849,0.10078,0.798459,0.030085,50,0
0.107355,0.126087,0.16652,0.063331,0.152081,0.84687,0.028723,50,1
0.26953,0.314684,0.219646,0.010843,0.078774,0.721093,0.020734,2000,0
0.146803,0.170097,0.017886,0.088689,0.1128,0.871656,0.003097,20,0
0.075551,0.131331,0.112954,0.012541,0.091169,0.874661,0.022295,10,0
0.112443,0.267003,0.085476,0.048932,0.068532,0.743752,0.009772,10,0
0.149459,0.149363,0.194086,0.127852,0.265931,0.764675,0.078213,20,1
0.094338,0.134939,0.147376,0.068947,0.118697,0.846016,0.032355,20,0
0.166333,0.199934,0.126029,0.111313,0.118378,0.754636,0.017965,50,0
0.198488,0.258126,0.212885,0.034157,0.122588,0.730082,0.011425,50,0
0.161349,0.166448,0.06809,0.046061,0.088691,0.86878,0.024522,50,0
0.134107,0.18553,0.223883,0.073356,0.147801,0.777975,0.050877,500,0
0.108011,0.123101,0.066808,0.043616,0.089178,0.892675,0.016043,100,0
0.197679,0.176959,0.044471,0.019893,0.121501,0.793525,0.021097,10,0
0.150319,0.143778,0.161438,0.023527,0.119366,0.787187,0.032899,2000,0
0.123382,0.150899,0.197223,0.044486,0.131038,0.81078,0.043255,50,0
0.152083,0.069717,0.07726,0.031322,0.07339,0.84186,0.01783,100,0
0.144623,0.227966,0.246632,0.031395,0.071208,0.741737,0.007759,20,0
0.155337,0.162189,0.139088,0.082884,0.16891,0.854951,0.036151,20,0
0.109053,0.192685,0.132589,0.023118,0.078574,0.822427,0.015218,20,0
0.099865,0.119664,0.097203,0.036552,0.099606,0.886035,0.022049,10,0
0.142264,0.179292,0.018987,0.04735,0.11685,0.839683,0.024142,20,0
0.107281,0.231504,0.275361,0.062303,0.098956,0.712807,0.03217,500,1
0.096916,0.096458,0.095632,0.076253,0.107293,0.87901,0.032953,10,0
0.223105,0.223622,0.146597,0.031742,0.06985,0.794561,0.013185,500,0
0.128796,0.130515,0.139998,0.110048,0.145171,0.866178,0.065397,50,1
0.211992,0.158694,0.092648,0.047502,0.102377,0.773936,0.024196,50,0
0.131006,0.127158,0.065459,0.020964,0.105197,0.888843,0.018368,20,0
0.107794,0.193273,0.110424,0.031002,0.079197,0.805299,0.039784,20,0
0.122245,0.178834,0.143126,0.103344,0.185761,0.797978,0.041976,2000,1
0.108649,0.070612,0.070452,0.018678,0.118392,0.917738,0.021537,20,0
0.104229,0.112803,0.017173,0.04451,0.037153,0.881306,0.023086,10,0
0.148961,0.161183,0.161147,0.092532,0.121406,0.837571,0.064219,20,1
0.22227,0.233632,0.107604,0.02653,0.076301,0.800088,0.0151,500,0
0.162047,0.205296,0.141724,0.066496,0.124821,0.811056,0.027072,20,0
0.11987,0.070515,0.19608,0.101543,0.113146,0.849578,0.050633,500,1
0.146977,0.183396,0.01898,0.006933,0.093005,0.851144,0.005269,20,0
0.046404,0.118018,0.108959,0.02105,0.054732,0.860684,0.013157,50,0
0.182625,0.16773,0.036563,0.008967,0.01179,0.803963,0.005612,500,0
0.126926,0.149363,0.170153,0.0081,0.066032,0.792646,0.011601,500,1
0.109785,0.125579,0.127797,0.031543,0.102553,0.853814,0.017039,10,0
0.07801,0.121475,0.13354,0.049063,0.047841,0.874478,0.009148,100,0
0.135229,0.24553,0.210893,0.03523,0.163371,0.731,0.010402,200,0
0.141198,0.13214,0.092525,0.041798,0.05268,0.864333,0.027768,500,1
0.117825,0.025148,0.063542,0.01098,0.010168,0.844159,0.007242,20,0
0.158442,0.086791,0.11045,0.040663,0.110216,0.87894,0.032019,10,0
0.316464,0.274318,0.324692,0.103159,0.252167,0.690756,0.048334,2000,0
0.080718,0.223338,0.040164,0.04071,0.038294,0.799427,0.005889,50,1
0.108432,0.108324,0.072114,0.01026,0.031523,0.882766,0.008288,200,0
0.160671,0.17039,0.010033,0.024232,0.092741,0.833004,0.014473,20,0
0.316464,0.274318,0.324692,0.103159,0.252167,0.690756,0.048334,2000,0
0.129433,0.15331,0.193862,0.040674,0.125285,0.778404,0.032966,500,0
0.151121,0.180875,0.186222,0.038645,0.115088,0.814865,0.015578,2000,0
0.140659,0.151872,0.168749,0.093923,0.285783,0.769585,0.07857,10,1
0.167338,0.187255,0.049693,0.04844,0.037521,0.821873,0.023811,2000,0
0.173789,0.235947,0.281816,0.052344,0.066214,0.703715,0.014227,500,1
0.169551,0.147934,0.194843,0.042781,0.121578,0.824966,0.031809,10,0
0.155627,0.194331,0.181831,0.020667,0.084648,0.827901,0.005206,100,0
0.189734,0.206093,0.090507,0.016562,0.096048,0.781078,0.012364,100,0
0.248516,0.171308,0.0,0.083133,0.119968,0.732522,0.042298,100,0
0.128504,0.090001,0.0,0.016164,0.016252,0.882637,0.006158,100,0
0.289729,0.296454,0.167474,0.044708,0.091298,0.774478,0.015633,2000,0
0.131012,0.15905,0.112321,0.065567,0.117904,0.849404,0.025347,20,0
0.103289,0.133353,0.104977,0.029572,0.117894,0.885057,0.025862,200,0
0.166047,0.187933,0.340198,0.065475,0.049309,0.769971,0.034199,500,1
0.155813,0.169062,0.183457,0.041729,0.106239,0.824744,0.035689,10,0
0.171032,0.080414,0.092157,0.028299,0.029621,0.788825,0.005813,50,0
0.089636,0.109296,0.030274,0.02129,0.042128,0.884308,0.00624,500,1
0.134272,0.141439,0.133828,0.029898,0.06887,0.842172,0.01466,20,1
0.142011,0.158393,0.142,0.177734,0.327385,0.841344,0.09301,10,1
0.161125,0.145903,0.157156,0.129842,0.146424,0.842535,0.06334,50,1
0.067779,0.03969,0.064245,0.038796,0.044663,0.928134,0.012405,10,0
0.139033,0.120701,0.116942,0.060904,0.095896,0.854631,0.045907,100,1
0.107254,0.084318,0.0814,0.02631,0.082424,0.889145,0.025592,10,0
0.143107,0.143018,0.242704,0.15875,0.28872,0.742844,0.070396,200,1
0.170412,0.144597,0.13295,0.1122,0.160769,0.83892,0.036196,200,0
0.155028,0.228302,0.235978,0.031091,0.140494,0.726754,0.021012,20,0
0.125822,0.210025,0.159285,0.03199,0.117237,0.792024,0.01805,10,0
0.145246,0.089743,0.132102,0.042987,0.125089,0.814796,0.029634,50,0
0.114351,0.184681,0.123732,0.024959,0.065246,0.78321,0.020229,500,1
0.18346,0.159024,0.230963,0.106198,0.180331,0.811806,0.037036,50,0
0.160649,0.138862,0.117737,0.015228,0.073068,0.855719,0.006182,20,0
0.121915,0.249848,0.032129,0.028676,0.082768,0.688213,0.017772,50,0
0.078586,0.137428,0.110491,0.030421,0.081884,0.863126,0.012152,20,0
0.144973,0.225106,0.19654,0.027184,0.118352,0.777921,0.024781,500,0
0.173692,0.177491,0.184505,0.066907,0.137752,0.820686,0.004413,10,0
0.122719,0.137882,0.083754,0.02393,0.064797,0.883115,0.016334,200,0
0.133129,0.171835,0.180229,0.038231,0.139468,0.81603,0.02006,2000,0
0.142965,0.128876,0.125067,0.102689,0.206246,0.844676,0.052841,200,0
0.18036,0.256224,0.212459,0.02033,0.115804,0.749351,0.029152,500,0
0.072945,0.076767,0.042234,0.036291,0.070171,0.925684,0.009809,50,0
0.188033,0.104971,0.068161,0.070537,0.122988,0.851325,0.022629,10,0
0.121466,0.126129,0.078274,0.037993,0.079747,0.816597,0.011889,20,0
0.177139,0.184945,0.135934,0.015546,0.087043,0.84176,0.016865,200,0
0.146557,0.166988,0.245647,0.101916,0.186171,0.739905,0.029277,500,1
0.145158,0.151082,0.193913,0.073714,0.142903,0.784156,0.028549,20,1
0.113072,0.228054,0.24139,0.043132,0.09921,0.754668,0.014842,20,0
0.188275,0.102955,0.204622,0.184328,0.255637,0.817804,0.095041,20,0
0.147279,0.112843,0.149675,0.005922,0.116991,0.862951,0.01426,20,0
0.129162,0.145294,0.056795,0.007562,0.08011,0.875272,0.019398,50,0
0.177761,0.229013,0.245092,0.03888,0.098667,0.77504,0.02612,20,0
0.01175,0.076376,0.117165,0.0104,0.008428,0.902519,0.005632,2000,0
0.144377,0.171933,0.154822,0.120028,0.152669,0.829379,0.071491,200,1
0.069973,0.118177,0.068657,0.028543,0.074594,0.895694,0.002978,20,0
0.181197,0.22065,0.108691,0.049274,0.131393,0.797613,0.021367,100,0
0.104019,0.10308,0.167185,0.055079,0.106132,0.853626,0.032712,500,0
0.17458,0.236508,0.43825,0.077091,0.129524,0.678886,0.013002,500,1
0.164882,0.217236,0.125116,0.006067,0.168,0.768718,0.026899,500,0
0.178012,0.234172,0.09622,0.068177,0.160981,0.801554,0.018978,200,0
0.113831,0.134018,0.091832,0.058717,0.139195,0.848233,0.027777,100,0
0.113722,0.116664,0.108391,0.011667,0.035067,0.87213,0.021695,50,1
0.115543,0.108182,0.192831,0.057869,0.074962,0.848687,0.021489,50,0
0.18259,0.193076,0.208532,0.050707,0.13276,0.754488,0.034732,200,1
0.080281,0.104985,0.080265,0.007026,0.015426,0.846937,0.007188,100,0
0.090245,0.088576,0.094502,0.054623,0.111535,0.888711,0.037918,200,0
0.1398,0.147829,0.110793,0.009132,0.055326,0.873739,0.015775,200,0
0.110452,0.175501,0.143723,0.060667,0.098811,0.844405,0.025757,20,0
0.164011,0.19861,0.260772,0.031608,0.172282,0.753172,0.042212,2000,0
0.144936,0.149813,0.045431,0.054312,0.090307,0.861616,0.032315,50,0
0.072958,0.073947,0.028547,0.022143,0.033932,0.940583,0.00686,20,0
0.139447,0.15526,0.140569,0.129812,0.226434,0.857092,0.054121,200,1
0.141476,0.115118,0.105816,0.012749,0.089905,0.876226,0.024735,200,0
0.135233,0.169556,0.263879,0.036758,0.163215,0.73083,0.029524,200,0
0.160633,0.140707,0.03725,0.089512,0.12684,0.851254,0.022322,20,0
0.065931,0.087443,0.081629,0.025097,0.033557,0.92097,0.017431,50,0
0.1093,0.141204,0.152218,0.006845,0.044211,0.851599,0.012787,50,0
0.243783,0.124419,0.183064,0.015437,0.102782,0.730533,0.032432,50,0
0.147279,0.112843,0.149675,0.005922,0.116991,0.862951,0.01426,20,0
0.100173,0.087861,0.193857,0.018131,0.096452,0.875058,0.011432,50,0
0.152505,0.027305,0.183681,0.024053,0.061118,0.756521,0.020107,2000,0
0.241398,0.250895,0.225245,0.023121,0.108639,0.751847,0.042238,200,0
0.150065,0.137926,0.235137,0.082466,0.223476,0.724064,0.056697,200,1
0.120107,0.148926,0.164572,0.056225,0.085847,0.835728,0.004234,10,0
0.128043,0.177642,0.100793,0.018188,0.069755,0.852879,0.013685,100,0
0.155686,0.161191,0.048147,0.030786,0.079264,0.835516,0.00687,500,1
0.133334,0.117741,0.113279,0.10783,0.125607,0.865004,0.056704,10,1
0.181814,0.019081,0.188898,0.04854,0.062522,0.740686,0.01453,2000,0
0.080276,0.252219,0.100921,0.026917,0.063772,0.71651,0.014567,500,1
0.142457,0.15608,0.183309,0.159966,0.270128,0.833869,0.067986,50,1
0.192417,0.205798,0.111999,0.063279,0.142351,0.81124,0.046461,100,0
0.148277,0.164287,0.154361,0.066642,0.209973,0.821408,0.046475,200,0
0.090156,0.120423,0.178182,0.069372,0.1062,0.845187,0.021652,50,0
0.155329,0.189966,0.121502,0.07244,0.140953,0.850567,0.057021,20,0
0.040393,0.052198,0.113729,0.004444,0.008588,0.910796,0.006492,2000,0
0.145912,0.153827,0.143783,0.083304,0.157178,0.822337,0.033093,10,1
0.120893,0.115845,0.07136,0.127396,0.223724,0.883556,0.058922,50,1
0.171037,0.187965,0.141753,0.005693,0.120941,0.829218,0.046525,100,0
0.209327,0.25006,0.140331,0.027445,0.115388,0.784322,0.010444,50,0
0.232495,0.194507,0.080401,0.027298,0.079271,0.795466,0.019301,10,0
0.104532,0.16114,0.191314,0.072414,0.113183,0.821149,0.030102,100,0
0.148896,0.127273,0.124049,0.063895,0.155249,0.847505,0.022419,2000,0
0.115237,0.113461,0.105825,0.027452,0.094039,0.87461,0.004345,200,0
0.120324,0.139865,0.226409,0.079673,0.148353,0.739481,0.022115,50,1
0.13971,0.199204,0.129533,0.027539,0.084955,0.79415,0.004815,100,0
0.231276,0.263675,0.028345,0.040935,0.11892,0.750936,0.017283,20,0
0.260015,0.244169,0.154606,0.062643,0.164773,0.787369,0.04279,2000,0
0.1649,0.149801,0.134835,0.024771,0.109948,0.861893,0.007387,100,0
0.166757,0.159973,0.076335,0.018568,0.103816,0.817018,0.020759,10,0
0.24086,0.286067,0.061513,0.04208,0.1225,0.792165,0.023251,10,0
0.108399,0.140328,0.104531,0.059557,0.116139,0.829139,0.057273,200,0
0.105554,0.1622,0.192895,0.035097,0.101215,0.796259,0.028234,10,0
0.103345,0.087165,0.083266,0.017767,0.022762,0.899837,0.002288,20,0
0.175248,0.160336,0.04546,0.054966,0.140849,0.792408,0.022746,500,0
0.132393,0.194476,0.302897,0.106788,0.185108,0.749268,0.03502,10,1
0.188726,0.235861,0.077972,0.009321,0.091236,0.66976,0.013638,2000,0
0.171455,0.183237,0.19658,0.074444,0.155377,0.811971,0.004832,20,0
0.172669,0.148854,0.174304,0.021662,0.066054,0.813109,0.01272,50,0
0.239396,0.262968,0.286995,0.045857,0.117462,0.732275,0.021308,500,0
0.155205,0.118265,0.161899,0.1148,0.135262,0.851435,0.057169,20,1
0.141782,0.129094,0.03112,0.009982,0.018147,0.88272,0.003456,2000,0
0.105216,0.196091,0.24236,0.092485,0.174169,0.762234,0.044305,500,0
0.060348,0.102469,0.031382,0.009423,0.006342,0.900609,0.00279,500,0
0.135178,0.195991,0.147243,0.007606,0.083182,0.805974,0.02514,100,0
0.165641,0.183375,0.149187,0.161202,0.262128,0.831275,0.061136,100,0
0.162952,0.163331,0.118207,0.059706,0.12206,0.826671,0.02394,50,1
0.116079,0.215356,0.214785,0.025153,0.105131,0.769524,0.028699,10,0
0.137757,0.14097,0.042787,0.007068,0.087314,0.88063,0.02242,50,0
0.118133,0.066114,0.226556,0.079731,0.082181,0.806323,0.041404,50,0
0.101425,0.113256,0.146841,0.119127,0.148238,0.823492,0.044135,50,0
0.233859,0.207045,0.080235,0.051064,0.083668,0.771401,0.026734,10,0
0.12392,0.107713,0.155358,0.024334,0.108194,0.86844,0.023941,10,0
0.105518,0.137802,0.083743,0.009705,0.068429,0.876382,0.015621,20,0
0.127028,0.111762,0.152145,0.041133,0.078176,0.88481,0.028726,10,0
0.154009,0.164516,0.159295,0.038759,0.114811,0.823094,0.020458,10,0
0.145919,0.110572,0.205614,0.023057,0.096475,0.807227,0.023823,50,0
0.119644,0.185512,0.361485,0.054628,0.081791,0.707668,0.021112,50,1
0.039105,0.06924,0.060935,0.041492,0.047725,0.926878,0.024802,200,0
0.17328,0.199604,0.169335,0.030335,0.060589,0.814919,0.042941,20,1
0.091119,0.147004,0.125017,0.017031,0.058785,0.821282,0.013625,20,0
0.108765,0.168751,0.112433,0.008888,0.078972,0.851871,0.012563,20,0
0.084546,0.100697,0.080899,0.020866,0.034599,0.899283,0.020703,10,1
0.174067,0.206225,0.308722,0.048256,0.133255,0.731818,0.02623,20,1
0.074621,0.099202,0.116288,0.062937,0.090245,0.857068,0.027494,20,0
0.119337,0.119328,0.103343,0.014072,0.058731,0.888386,0.003987,500,1
0.075643,0.040329,0.118291,0.026627,0.018756,0.889056,0.010408,500,0
0.072932,0.05347,0.049828,0.055938,0.030522,0.895918,0.016091,10,0
0.212623,0.228177,0.183796,0.036109,0.081072,0.764198,0.028522,10,0
0.189527,0.148532,0.155332,0.055676,0.099849,0.788084,0.027991,10,0
0.114691,0.156885,0.219456,0.031467,0.094245,0.791077,0.036378,20,0
0.150851,0.157164,0.162538,0.067129,0.142089,0.794147,0.032831,200,1
0.167303,0.154947,0.132984,0.040969,0.12141,0.861852,0.003674,100,0
0.159735,0.139394,0.144563,0.087283,0.139336,0.837163,0.039227,500,0
0.146745,0.130621,0.111329,0.014903,0.100364,0.824552,0.015907,100,0
0.169249,0.182172,0.229972,0.077392,0.135733,0.766023,0.022789,500,1
0.15225,0.162015,0.175871,0.025396,0.106,0.838667,0.031906,50,0
0.135224,0.229665,0.17907,0.074861,0.145351,0.777892,0.031136,100,0
0.117272,0.086513,0.10404,0.031327,0.098182,0.879584,0.045991,20,0
0.15012,0.116048,0.161776,0.073587,0.101484,0.839196,0.049881,100,1
0.137282,0.124822,0.145164,0.0303,0.058962,0.846623,0.023095,50,1
0.094397,0.109175,0.12947,0.106314,0.089512,0.795828,0.022609,50,0
0.171344,0.24524,0.213847,0.064845,0.128221,0.777105,0.022131,100,0
0.137325,0.223507,0.173368,0.081271,0.139838,0.782136,0.032742,50,0
0.166831,0.213984,0.14173,0.008164,0.117284,0.836606,0.015326,2000,0
0.145437,0.142989,0.163752,0.155732,0.210593,0.823435,0.03715,100,0
0.108394,0.112622,0.130739,0.007218,0.124652,0.876771,0.022302,200,0
0.238239,0.293836,0.252922,0.008908,0.115823,0.743757,0.020936,20,0
0.156806,0.140611,0.090985,0.008422,0.170168,0.851733,0.021263,100,0
0.132557,0.158483,0.143442,0.023173,0.169127,0.84854,0.043277,20,0
0.118425,0.121851,0.123932,0.125873,0.141366,0.856703,0.063265,20,1
0.127665,0.141034,0.120553,0.043163,0.124089,0.79166,0.037088,500,0
0.074353,0.144131,0.123486,0.073983,0.162286,0.844684,0.032274,2000,1
0.155037,0.222785,0.14735,0.035419,0.164816,0.7597,0.015629,100,0
0.09433,0.137046,0.070383,0.016478,0.083905,0.866712,0.014114,50,0
0.176608,0.182157,0.144671,0.055794,0.178724,0.830823,0.051615,20,1
0.185263,0.167099,0.326817,0.006348,0.21985,0.669439,0.021313,20,1
0.143413,0.143265,0.294719,0.070742,0.16653,0.737772,0.027715,200,1
0.140671,0.167207,0.151267,0.023154,0.074842,0.822191,0.015961,10,0
0.125692,0.150316,0.156619,0.05734,0.130693,0.797751,0.025915,500,0
0.103393,0.099751,0.062284,0.028071,0.09078,0.901855,0.026986,100,0
0.134984,0.14621,0.03981,0.04734,0.118057,0.879281,0.031851,500,0
0.112119,0.1047,0.074678,0.045146,0.072795,0.851775,0.018454,50,0
0.124299,0.065738,0.088342,0.007306,0.086814,0.883909,0.011486,10,0
0.112067,0.166909,0.162243,0.028414,0.10974,0.798334,0.019537,500,0
0.150697,0.143987,0.116138,0.14526,0.282283,0.851561,0.081164,20,1
0.188904,0.163244,0.176477,0.118011,0.22767,0.830247,0.010625,2000,0
0.114071,0.11914,0.141516,0.070921,0.12905,0.832621,0.028831,200,0
0.168135,0.132103,0.173083,0.035185,0.127122,0.840668,0.050768,10,0
0.160481,0.158299,0.1582,0.044129,0.153769,0.837362,0.039164,500,0
